epoch,train_loss,train_acc,test_acc
1,139.51222229003906,0.4714285731315613,0.4444444477558136
2,129.12648010253906,0.34285715222358704,0.3333333432674408
3,200.3927459716797,0.34285715222358704,0.3333333432674408
4,117.79591369628906,0.6857143044471741,0.5833333134651184
5,22.12738609313965,0.6428571343421936,0.5
6,20.841094970703125,0.6285714507102966,0.5277777910232544
7,29.826513290405273,0.4714285731315613,0.4444444477558136
8,39.95699691772461,0.6857143044471741,0.6944444179534912
9,20.62845230102539,0.75,0.7777777910232544
10,13.017988204956055,0.7714285850524902,0.8055555820465088
11,10.859411239624023,0.7857142686843872,0.8055555820465088
12,8.9671630859375,0.8142856955528259,0.7777777910232544
13,8.848094940185547,0.800000011920929,0.75
14,9.747214317321777,0.7071428298950195,0.6666666865348816
15,10.876843452453613,0.7642857432365417,0.6944444179534912
16,10.620831489562988,0.7642857432365417,0.6944444179534912
17,9.254520416259766,0.7928571701049805,0.6944444179534912
18,7.333608627319336,0.7214285731315613,0.6666666865348816
19,6.101769924163818,0.8642857074737549,0.7222222089767456
20,4.4682087898254395,0.8714285492897034,0.75
21,3.9605495929718018,0.8428571224212646,0.7777777910232544
22,3.6662628650665283,0.8785714507102966,0.8333333134651184
23,3.1973354816436768,0.8857142925262451,0.8333333134651184
24,2.8558881282806396,0.8857142925262451,0.8055555820465088
25,2.377650737762451,0.9071428775787354,0.8055555820465088
26,1.8524632453918457,0.8642857074737549,0.7777777910232544
27,1.6056073904037476,0.9071428775787354,0.8055555820465088
28,1.423013687133789,0.8428571224212646,0.7222222089767456
29,1.593904972076416,0.8928571343421936,0.8055555820465088
30,1.2092900276184082,0.8928571343421936,0.8055555820465088
31,1.4356008768081665,0.8999999761581421,0.7777777910232544
32,1.3363991975784302,0.8857142925262451,0.75
33,1.3488357067108154,0.8357142806053162,0.7777777910232544
34,1.303732991218567,0.8785714507102966,0.75
35,1.4760481119155884,0.8571428656578064,0.7222222089767456
36,1.0859087705612183,0.9214285612106323,0.8055555820465088
37,0.7689977288246155,0.9142857193946838,0.8611111044883728
38,0.629908561706543,0.9428571462631226,0.8888888955116272
39,0.5445283651351929,0.9357143044471741,0.8333333134651184
40,0.5336016416549683,0.9357143044471741,0.8055555820465088
41,0.4426710903644562,0.9642857313156128,0.8055555820465088
42,0.37781667709350586,0.949999988079071,0.8055555820465088
43,0.35957929491996765,0.8928571343421936,0.75
44,0.38514912128448486,0.9142857193946838,0.7777777910232544
45,0.38269591331481934,0.949999988079071,0.8055555820465088
46,0.20419716835021973,0.949999988079071,0.8611111044883728
47,0.313461035490036,0.9571428298950195,0.8611111044883728
48,0.3826374113559723,0.949999988079071,0.8611111044883728
49,0.4753596782684326,0.9214285612106323,0.8055555820465088
50,0.45054978132247925,0.9714285731315613,0.8611111044883728
51,0.30705583095550537,0.9214285612106323,0.8055555820465088
52,0.33946681022644043,0.9142857193946838,0.8055555820465088
53,0.6291587352752686,0.9214285612106323,0.8055555820465088
54,0.34464147686958313,0.9714285731315613,0.8611111044883728
55,0.14265279471874237,0.9785714149475098,0.8888888955116272
56,0.11167527735233307,0.9357143044471741,0.75
57,0.2204252928495407,0.9571428298950195,0.8333333134651184
58,0.1951463371515274,0.9642857313156128,0.8611111044883728
59,0.20426532626152039,0.9785714149475098,0.8888888955116272
60,0.12001532316207886,0.9214285612106323,0.8055555820465088
