epoch,train_loss,train_acc,test_acc
1,155.9573516845703,0.34285715222358704,0.3333333432674408
2,97.57378387451172,0.6499999761581421,0.6388888955116272
3,69.9338150024414,0.5071428418159485,0.4722222089767456
4,75.76534271240234,0.6785714030265808,0.6388888955116272
5,54.87043380737305,0.6928571462631226,0.6388888955116272
6,43.35320281982422,0.6714285612106323,0.6388888955116272
7,32.22105407714844,0.6714285612106323,0.6111111044883728
8,20.053165435791016,0.5357142686843872,0.5555555820465088
9,17.47056770324707,0.5857142806053162,0.5833333134651184
10,13.41521167755127,0.7714285850524902,0.7222222089767456
11,9.215672492980957,0.7357142567634583,0.7222222089767456
12,7.729931831359863,0.7071428298950195,0.75
13,9.202232360839844,0.7714285850524902,0.75
14,7.77698278427124,0.7714285850524902,0.6944444179534912
15,6.635471820831299,0.7928571701049805,0.7222222089767456
16,6.119054317474365,0.8071428537368774,0.7222222089767456
17,4.550899982452393,0.7714285850524902,0.7222222089767456
18,4.543597221374512,0.800000011920929,0.6944444179534912
19,4.213342666625977,0.8214285969734192,0.6944444179534912
20,3.063093423843384,0.8357142806053162,0.75
21,2.6429858207702637,0.8571428656578064,0.6944444179534912
22,2.2405617237091064,0.7642857432365417,0.6666666865348816
23,2.420201301574707,0.7642857432365417,0.6388888955116272
24,2.2153170108795166,0.8285714387893677,0.6944444179534912
25,2.421802520751953,0.8500000238418579,0.7222222089767456
26,1.884316325187683,0.8428571224212646,0.7777777910232544
27,1.1936135292053223,0.8357142806053162,0.7777777910232544
28,1.1505703926086426,0.9214285612106323,0.8055555820465088
29,0.8896901607513428,0.9285714030265808,0.8055555820465088
30,1.1545370817184448,0.9357143044471741,0.7777777910232544
31,1.0264047384262085,0.8857142925262451,0.8333333134651184
32,0.961929976940155,0.8785714507102966,0.8333333134651184
33,0.936678946018219,0.9214285612106323,0.7777777910232544
34,0.6831140518188477,0.9428571462631226,0.8055555820465088
35,0.6750279068946838,0.8999999761581421,0.7777777910232544
36,0.7618735432624817,0.8428571224212646,0.7777777910232544
37,0.7397207617759705,0.9214285612106323,0.8888888955116272
38,0.46113118529319763,0.9357143044471741,0.8611111044883728
39,0.3618512749671936,0.949999988079071,0.8888888955116272
40,0.38154491782188416,0.9428571462631226,0.8611111044883728
41,0.40003716945648193,0.9428571462631226,0.8611111044883728
42,0.2787323594093323,0.9571428298950195,0.9166666865348816
43,0.19669587910175323,0.949999988079071,0.8611111044883728
44,0.18983550369739532,0.9428571462631226,0.8611111044883728
45,0.20667879283428192,0.9428571462631226,0.8888888955116272
46,0.20781993865966797,0.9571428298950195,0.8611111044883728
47,0.17715464532375336,0.9571428298950195,0.8611111044883728
48,0.14196117222309113,0.949999988079071,0.8888888955116272
49,0.12035534530878067,0.9714285731315613,0.8888888955116272
50,0.11508354544639587,0.9642857313156128,0.8888888955116272
51,0.13054928183555603,0.9571428298950195,0.8888888955116272
52,0.08544918894767761,0.9571428298950195,0.8611111044883728
53,0.10635870695114136,0.9571428298950195,0.8611111044883728
54,0.13484925031661987,0.9642857313156128,0.8888888955116272
55,0.09438398480415344,0.9071428775787354,0.8055555820465088
56,0.15856598317623138,0.949999988079071,0.8611111044883728
57,0.15344123542308807,0.9642857313156128,0.8611111044883728
58,0.14218342304229736,0.9642857313156128,0.8888888955116272
59,0.10773484408855438,0.9642857313156128,0.8888888955116272
60,0.09629788994789124,0.9857142567634583,0.8888888955116272
61,0.08644101768732071,0.9714285731315613,0.8888888955116272
62,0.10950684547424316,0.9642857313156128,0.8611111044883728
63,0.08583472669124603,0.9571428298950195,0.8888888955116272
64,0.10975245386362076,0.9785714149475098,0.8888888955116272
65,0.07664845138788223,0.9785714149475098,0.8888888955116272
66,0.08227463811635971,0.9857142567634583,0.9166666865348816
67,0.05204903334379196,0.9285714030265808,0.8055555820465088
68,0.07665915787220001,0.9571428298950195,0.8611111044883728
69,0.12381365895271301,0.9714285731315613,0.8611111044883728
70,0.07563450932502747,0.9142857193946838,0.8055555820465088
71,0.18130014836788177,0.9571428298950195,0.8611111044883728
72,0.1216222494840622,0.9642857313156128,0.8611111044883728
73,0.1368093639612198,0.9785714149475098,0.8888888955116272
74,0.05255213379859924,0.9071428775787354,0.8333333134651184
75,0.2122819423675537,0.9571428298950195,0.8611111044883728
76,0.2338215708732605,0.9357143044471741,0.8333333134651184
77,0.41415485739707947,0.9714285731315613,0.8888888955116272
78,0.19614823162555695,0.9214285612106323,0.8888888955116272
79,0.2208942025899887,0.9571428298950195,0.8611111044883728
80,0.09915833175182343,0.9857142567634583,0.8611111044883728
81,0.09800191223621368,0.9785714149475098,0.8611111044883728
82,0.0884116068482399,0.9785714149475098,0.8611111044883728
83,0.05006527900695801,0.9214285612106323,0.8055555820465088
84,0.0985674262046814,0.9285714030265808,0.8055555820465088
85,0.25860345363616943,0.9714285731315613,0.8888888955116272
86,0.06781162321567535,0.9071428775787354,0.8055555820465088
87,0.3801325261592865,0.9785714149475098,0.8611111044883728
88,0.08921772241592407,0.9642857313156128,0.8611111044883728
89,0.2025393843650818,0.9785714149475098,0.8888888955116272
90,0.11631890386343002,0.9642857313156128,0.8888888955116272
91,0.08198625594377518,0.9571428298950195,0.8888888955116272
92,0.07190500199794769,0.9785714149475098,0.8888888955116272
93,0.09454219043254852,0.9785714149475098,0.8888888955116272
94,0.10989376902580261,0.9857142567634583,0.8888888955116272
95,0.06526371836662292,0.8999999761581421,0.8333333134651184
96,0.13514161109924316,0.9785714149475098,0.8888888955116272
97,0.11903975158929825,0.9714285731315613,0.8611111044883728
98,0.20294111967086792,0.9785714149475098,0.8611111044883728
99,0.12601658701896667,0.9714285731315613,0.8888888955116272
100,0.07053278386592865,0.9285714030265808,0.8333333134651184
101,0.08454793691635132,0.9714285731315613,0.8611111044883728
102,0.12498574703931808,0.9642857313156128,0.8611111044883728
103,0.17967663705348969,0.9857142567634583,0.8611111044883728
104,0.07291040569543839,0.9214285612106323,0.8333333134651184
105,0.21511733531951904,0.9857142567634583,0.8611111044883728
106,0.0796831026673317,0.9714285731315613,0.8611111044883728
107,0.15486186742782593,0.9785714149475098,0.8611111044883728
108,0.11300326138734818,0.9785714149475098,0.8888888955116272
109,0.05078575760126114,0.9142857193946838,0.8333333134651184
110,0.21822531521320343,0.9785714149475098,0.8611111044883728
111,0.14450570940971375,0.9571428298950195,0.8611111044883728
112,0.31040793657302856,0.9642857313156128,0.8611111044883728
113,0.23644962906837463,0.9857142567634583,0.8888888955116272
114,0.0792909562587738,0.8642857074737549,0.8333333134651184
115,0.4990796148777008,0.9714285731315613,0.8611111044883728
116,0.20729543268680573,0.9285714030265808,0.8333333134651184
117,0.6497847437858582,0.949999988079071,0.8333333134651184
118,0.42610234022140503,0.9785714149475098,0.8611111044883728
119,0.09261951595544815,0.8357142806053162,0.8333333134651184
120,0.9206609725952148,0.9857142567634583,0.8888888955116272
121,0.13190169632434845,0.9428571462631226,0.8333333134651184
122,0.5194183588027954,0.9428571462631226,0.8333333134651184
123,0.513667106628418,0.9857142567634583,0.8611111044883728
124,0.16270564496517181,0.9142857193946838,0.8333333134651184
125,0.21674449741840363,0.9714285731315613,0.8888888955116272
126,0.13002362847328186,0.9785714149475098,0.8611111044883728
127,0.12342692911624908,0.9857142567634583,0.8888888955116272
128,0.17673325538635254,0.9785714149475098,0.8888888955116272
129,0.18698450922966003,0.9857142567634583,0.8888888955116272
130,0.13653439283370972,0.9785714149475098,0.8888888955116272
131,0.07777851819992065,0.8999999761581421,0.8333333134651184
132,0.2638639211654663,0.9785714149475098,0.8888888955116272
133,0.14771761000156403,0.9642857313156128,0.8888888955116272
134,0.3215201199054718,0.9642857313156128,0.8888888955116272
135,0.3414384424686432,0.9785714149475098,0.8888888955116272
136,0.1777402013540268,0.9785714149475098,0.8888888955116272
137,0.047977376729249954,0.9214285612106323,0.8333333134651184
138,0.41089197993278503,0.9857142567634583,0.9166666865348816
139,0.060018185526132584,0.9785714149475098,0.8888888955116272
140,0.16754592955112457,0.9785714149475098,0.8888888955116272
141,0.19490130245685577,0.9785714149475098,0.8888888955116272
142,0.117876335978508,0.9785714149475098,0.8888888955116272
143,0.05204788222908974,0.9214285612106323,0.8333333134651184
144,0.17415212094783783,0.9785714149475098,0.8888888955116272
145,0.12129130959510803,0.9785714149475098,0.8888888955116272
146,0.23492129147052765,0.9785714149475098,0.8888888955116272
147,0.22684629261493683,0.9785714149475098,0.8888888955116272
148,0.13211748003959656,0.9785714149475098,0.8888888955116272
149,0.056799307465553284,0.9214285612106323,0.8611111044883728
150,0.32186397910118103,0.9857142567634583,0.8888888955116272
151,0.09007192403078079,0.9785714149475098,0.8888888955116272
152,0.19664552807807922,0.9785714149475098,0.8888888955116272
153,0.23642697930335999,0.9785714149475098,0.8888888955116272
154,0.19196072220802307,0.9857142567634583,0.9166666865348816
155,0.10092929750680923,0.9214285612106323,0.8611111044883728
156,0.12484752386808395,0.9785714149475098,0.9166666865348816
157,0.06457005441188812,0.9785714149475098,0.8888888955116272
158,0.07648685574531555,0.9857142567634583,0.9166666865348816
159,0.08348684012889862,0.9857142567634583,0.9444444179534912
160,0.06296686083078384,0.9785714149475098,0.9166666865348816
161,0.059916529804468155,0.9785714149475098,0.9166666865348816
162,0.04405995458364487,0.9857142567634583,0.9444444179534912
163,0.04928653687238693,0.9857142567634583,0.9444444179534912
164,0.04411351680755615,0.9857142567634583,0.9444444179534912
165,0.04746519774198532,0.9857142567634583,0.9444444179534912
166,0.04006125405430794,0.9857142567634583,0.9444444179534912
167,0.04351721331477165,0.9857142567634583,0.9444444179534912
168,0.0428900383412838,0.9857142567634583,0.9444444179534912
169,0.041034597903490067,0.9785714149475098,0.9444444179534912
170,0.04347527027130127,0.9857142567634583,0.9444444179534912
171,0.042135417461395264,0.9857142567634583,0.9444444179534912
172,0.041333358734846115,0.9857142567634583,0.9444444179534912
173,0.04168887808918953,0.9857142567634583,0.9444444179534912
174,0.039814963936805725,0.9857142567634583,0.9444444179534912
175,0.03963061422109604,0.9857142567634583,0.9444444179534912
176,0.03939661756157875,0.9857142567634583,0.9444444179534912
177,0.03823751211166382,0.9857142567634583,0.9444444179534912
178,0.03904416039586067,0.9857142567634583,0.9444444179534912
179,0.038346774876117706,0.9857142567634583,0.9444444179534912
180,0.03836445510387421,0.9857142567634583,0.9444444179534912
181,0.03879639878869057,0.9857142567634583,0.9444444179534912
182,0.03821185976266861,0.9857142567634583,0.9444444179534912
183,0.03877263888716698,0.9857142567634583,0.9444444179534912
184,0.03848841413855553,0.9857142567634583,0.9444444179534912
185,0.03863443061709404,0.9857142567634583,0.9444444179534912
186,0.03870858624577522,0.9857142567634583,0.9444444179534912
187,0.038373321294784546,0.9857142567634583,0.9444444179534912
188,0.038619354367256165,0.9857142567634583,0.9444444179534912
189,0.03819720447063446,0.9857142567634583,0.9444444179534912
190,0.0381602942943573,0.9857142567634583,0.9444444179534912
191,0.03810309246182442,0.9857142567634583,0.9444444179534912
192,0.03780921548604965,0.9857142567634583,0.9444444179534912
193,0.03791745752096176,0.9857142567634583,0.9444444179534912
194,0.037734463810920715,0.9857142567634583,0.9444444179534912
195,0.037739697843790054,0.9857142567634583,0.9444444179534912
196,0.03779168799519539,0.9857142567634583,0.9444444179534912
197,0.037667300552129745,0.9857142567634583,0.9444444179534912
198,0.03779195621609688,0.9857142567634583,0.9444444179534912
199,0.037753332406282425,0.9857142567634583,0.9444444179534912
200,0.03770589083433151,0.9857142567634583,0.9444444179534912
