epoch,train_loss,train_acc,test_acc
1,366.79736328125,0.6102941036224365,0.6617646813392639
2,1147.07080078125,0.6102941036224365,0.6617646813392639
3,1062.5029296875,0.6102941036224365,0.6617646813392639
4,672.5515747070312,0.6102941036224365,0.6617646813392639
5,275.116455078125,0.4117647111415863,0.36764705181121826
6,75.0140151977539,0.3897058963775635,0.3382352888584137
7,169.8116455078125,0.3970588147640228,0.3382352888584137
8,104.09268951416016,0.595588207244873,0.7058823704719543
9,20.024826049804688,0.6066176295280457,0.6764705777168274
10,61.60029983520508,0.6102941036224365,0.6617646813392639
11,63.777164459228516,0.6433823704719543,0.7352941036224365
12,28.38501739501953,0.5,0.4852941036224365
13,27.811355590820312,0.4522058963775635,0.4264705777168274
14,39.64947509765625,0.6102941036224365,0.6470588445663452
15,13.793098449707031,0.716911792755127,0.6764705777168274
16,16.251842498779297,0.6470588445663452,0.720588207244873
17,26.149757385253906,0.6838235259056091,0.720588207244873
18,21.018882751464844,0.7279411554336548,0.720588207244873
19,10.204400062561035,0.654411792755127,0.6470588445663452
20,11.529752731323242,0.5257353186607361,0.5588235259056091
21,19.184429168701172,0.6176470518112183,0.6470588445663452
22,12.514741897583008,0.7279411554336548,0.6911764740943909
23,7.130014896392822,0.7022058963775635,0.7647058963775635
24,10.868980407714844,0.6838235259056091,0.7352941036224365
25,13.115877151489258,0.7022058963775635,0.720588207244873
26,10.662550926208496,0.7463235259056091,0.75
27,6.450157165527344,0.7352941036224365,0.7058823704719543
28,5.360138893127441,0.6507353186607361,0.6911764740943909
29,8.482532501220703,0.6507353186607361,0.6911764740943909
30,8.183695793151855,0.7279411554336548,0.7058823704719543
31,4.797525405883789,0.783088207244873,0.779411792755127
32,4.071002960205078,0.7573529481887817,0.75
33,5.5370774269104,0.7463235259056091,0.75
34,5.9267754554748535,0.783088207244873,0.779411792755127
35,4.655130386352539,0.779411792755127,0.75
36,3.4819226264953613,0.7536764740943909,0.7352941036224365
37,3.588308811187744,0.7022058963775635,0.6470588445663452
38,4.213400363922119,0.7242646813392639,0.6470588445663452
39,3.8958959579467773,0.7536764740943909,0.7058823704719543
40,2.9506115913391113,0.7941176295280457,0.75
41,2.862664222717285,0.7904411554336548,0.720588207244873
42,3.235398054122925,0.7757353186607361,0.7352941036224365
43,3.354635715484619,0.7977941036224365,0.720588207244873
44,2.9573326110839844,0.7941176295280457,0.7352941036224365
45,2.572050094604492,0.7757353186607361,0.720588207244873
46,2.6026113033294678,0.7573529481887817,0.7352941036224365
47,2.7871339321136475,0.7757353186607361,0.7352941036224365
48,2.5009396076202393,0.8051470518112183,0.7352941036224365
49,2.1990182399749756,0.8161764740943909,0.7941176295280457
50,2.2038798332214355,0.8014705777168274,0.779411792755127
51,2.2650346755981445,0.7941176295280457,0.7647058963775635
52,2.164661407470703,0.7941176295280457,0.7352941036224365
53,1.9197275638580322,0.7867646813392639,0.75
54,1.8640023469924927,0.7867646813392639,0.7352941036224365
55,1.8864153623580933,0.783088207244873,0.7352941036224365
56,1.7432193756103516,0.7941176295280457,0.7058823704719543
57,1.5144052505493164,0.8051470518112183,0.7352941036224365
58,1.5340392589569092,0.8088235259056091,0.7352941036224365
59,1.529750108718872,0.8125,0.7352941036224365
60,1.3910653591156006,0.7904411554336548,0.7058823704719543
61,1.303520679473877,0.7573529481887817,0.720588207244873
62,1.3157305717468262,0.779411792755127,0.75
63,1.1929757595062256,0.7941176295280457,0.720588207244873
64,1.1155086755752563,0.779411792755127,0.7352941036224365
65,1.1035716533660889,0.7904411554336548,0.7647058963775635
