epoch,train_loss,train_acc,test_acc
1,68.42704010009766,0.6102941036224365,0.6617646813392639
2,1317.6884765625,0.6102941036224365,0.6617646813392639
3,1113.49462890625,0.6102941036224365,0.6617646813392639
4,590.4492797851562,0.5661764740943909,0.6470588445663452
5,43.17578887939453,0.3897058963775635,0.3382352888584137
6,658.1187744140625,0.3897058963775635,0.3382352888584137
7,713.0239868164062,0.3970588147640228,0.3382352888584137
8,512.029541015625,0.3970588147640228,0.3529411852359772
9,230.5871124267578,0.6102941036224365,0.6764705777168274
10,30.391738891601562,0.6102941036224365,0.6617646813392639
11,130.9514923095703,0.6102941036224365,0.6617646813392639
12,163.14346313476562,0.6102941036224365,0.6617646813392639
13,151.62274169921875,0.6102941036224365,0.6617646813392639
14,114.72423553466797,0.6102941036224365,0.6617646813392639
15,62.65616226196289,0.6323529481887817,0.6911764740943909
16,10.51648998260498,0.40808823704719543,0.3382352888584137
17,62.31123733520508,0.3970588147640228,0.3382352888584137
18,78.43809509277344,0.4154411852359772,0.3529411852359772
19,55.498348236083984,0.5404411554336548,0.5147058963775635
20,18.58892059326172,0.6323529481887817,0.6764705777168274
21,18.55270767211914,0.625,0.6911764740943909
22,33.985897064208984,0.6139705777168274,0.6911764740943909
23,41.029518127441406,0.6139705777168274,0.6911764740943909
24,40.09272384643555,0.6176470518112183,0.6911764740943909
25,33.57620620727539,0.6397058963775635,0.6911764740943909
26,23.824485778808594,0.6691176295280457,0.7352941036224365
27,13.16563606262207,0.6397058963775635,0.6911764740943909
28,8.055312156677246,0.595588207244873,0.5882353186607361
29,11.385819435119629,0.5404411554336548,0.5
30,16.60035514831543,0.5073529481887817,0.5
31,16.82640266418457,0.5808823704719543,0.5
32,12.560562133789062,0.6507353186607361,0.6470588445663452
33,7.497927665710449,0.6911764740943909,0.75
34,5.422832489013672,0.7022058963775635,0.779411792755127
35,6.915597438812256,0.6838235259056091,0.7647058963775635
36,8.8164644241333,0.6911764740943909,0.75
37,9.338515281677246,0.6911764740943909,0.7647058963775635
38,8.222375869750977,0.7316176295280457,0.779411792755127
39,6.208794593811035,0.7426470518112183,0.75
40,4.445248126983643,0.7132353186607361,0.7058823704719543
41,3.618795871734619,0.6985294222831726,0.6617646813392639
42,4.057918548583984,0.6617646813392639,0.6470588445663452
43,4.709453582763672,0.6360294222831726,0.6470588445663452
44,4.8591413497924805,0.658088207244873,0.6764705777168274
45,4.331894874572754,0.6691176295280457,0.720588207244873
46,3.3989980220794678,0.7316176295280457,0.75
47,2.684633731842041,0.7720588445663452,0.7647058963775635
48,2.4741339683532715,0.7610294222831726,0.7941176295280457
49,2.7424423694610596,0.75,0.779411792755127
50,3.0464115142822266,0.7389705777168274,0.779411792755127
51,2.999166965484619,0.75,0.7647058963775635
52,2.6119513511657715,0.7610294222831726,0.779411792755127
53,2.2509725093841553,0.7647058963775635,0.8235294222831726
54,2.0221059322357178,0.75,0.8088235259056091
55,1.9646985530853271,0.7389705777168274,0.7941176295280457
56,1.99493408203125,0.716911792755127,0.7352941036224365
57,2.033029079437256,0.7095588445663452,0.7058823704719543
58,2.0187907218933105,0.7132353186607361,0.7058823704719543
59,1.9206857681274414,0.7132353186607361,0.720588207244873
60,1.749307632446289,0.720588207244873,0.75
61,1.5582107305526733,0.7463235259056091,0.779411792755127
62,1.4056715965270996,0.7647058963775635,0.7647058963775635
63,1.3038722276687622,0.7610294222831726,0.7941176295280457
64,1.2378262281417847,0.7573529481887817,0.779411792755127
65,1.193787932395935,0.7720588445663452,0.779411792755127
66,1.1467583179473877,0.7720588445663452,0.7647058963775635
67,1.0752326250076294,0.783088207244873,0.7352941036224365
68,0.9848203063011169,0.7941176295280457,0.7352941036224365
69,0.907930850982666,0.779411792755127,0.7647058963775635
70,0.8590490818023682,0.7757353186607361,0.7647058963775635
71,0.8512758612632751,0.7573529481887817,0.7647058963775635
72,0.8540620803833008,0.7573529481887817,0.75
73,0.8267834782600403,0.7683823704719543,0.7352941036224365
74,0.7792096138000488,0.783088207244873,0.7352941036224365
75,0.7423442602157593,0.783088207244873,0.7352941036224365
76,0.7195121049880981,0.783088207244873,0.75
77,0.6859821081161499,0.7977941036224365,0.7352941036224365
78,0.6325885057449341,0.7904411554336548,0.75
79,0.5830269455909729,0.7904411554336548,0.7352941036224365
80,0.544775128364563,0.8161764740943909,0.75
81,0.5099968910217285,0.8198529481887817,0.7352941036224365
82,0.4872830808162689,0.8235294222831726,0.7647058963775635
83,0.47905558347702026,0.8235294222831726,0.7647058963775635
84,0.47769927978515625,0.8088235259056091,0.75
85,0.47410666942596436,0.7977941036224365,0.75
86,0.46540144085884094,0.8051470518112183,0.779411792755127
87,0.4546211361885071,0.8161764740943909,0.7647058963775635
88,0.4467449486255646,0.8161764740943909,0.7941176295280457
89,0.44154056906700134,0.8161764740943909,0.8088235259056091
90,0.43344178795814514,0.8235294222831726,0.8235294222831726
91,0.42162665724754333,0.8272058963775635,0.7941176295280457
92,0.4106141924858093,0.8345588445663452,0.8088235259056091
93,0.40535569190979004,0.8272058963775635,0.8088235259056091
94,0.4046514630317688,0.8235294222831726,0.8088235259056091
95,0.40433257818222046,0.8198529481887817,0.8088235259056091
96,0.4031292200088501,0.8198529481887817,0.7941176295280457
97,0.4029107987880707,0.8235294222831726,0.7941176295280457
98,0.4042358994483948,0.8272058963775635,0.7941176295280457
99,0.4044944941997528,0.8235294222831726,0.7941176295280457
100,0.40136322379112244,0.8382353186607361,0.7647058963775635
101,0.3964894413948059,0.8235294222831726,0.7647058963775635
102,0.3928653597831726,0.8161764740943909,0.7647058963775635
103,0.39107680320739746,0.8308823704719543,0.7647058963775635
104,0.3890019655227661,0.8382353186607361,0.7647058963775635
105,0.38628366589546204,0.8529411554336548,0.7647058963775635
106,0.38431745767593384,0.8492646813392639,0.75
107,0.38363760709762573,0.845588207244873,0.75
108,0.3829527795314789,0.8492646813392639,0.75
109,0.3811298906803131,0.841911792755127,0.75
110,0.3791470229625702,0.8382353186607361,0.75
111,0.37784770131111145,0.8345588445663452,0.75
112,0.37671300768852234,0.8382353186607361,0.75
113,0.37493154406547546,0.845588207244873,0.75
114,0.3728463053703308,0.8492646813392639,0.75
115,0.3713144063949585,0.8529411554336548,0.75
116,0.37028566002845764,0.8529411554336548,0.7647058963775635
117,0.36923378705978394,0.8529411554336548,0.7647058963775635
118,0.36816465854644775,0.8602941036224365,0.779411792755127
119,0.3675704896450043,0.8602941036224365,0.779411792755127
120,0.36741337180137634,0.8566176295280457,0.779411792755127
121,0.36713793873786926,0.8566176295280457,0.779411792755127
122,0.36647656559944153,0.8602941036224365,0.779411792755127
123,0.3657378554344177,0.8566176295280457,0.779411792755127
124,0.3650668263435364,0.8566176295280457,0.779411792755127
125,0.3642639219760895,0.8566176295280457,0.779411792755127
126,0.36341965198516846,0.8529411554336548,0.779411792755127
127,0.362682968378067,0.8566176295280457,0.779411792755127
128,0.36217689514160156,0.8529411554336548,0.779411792755127
129,0.3617370128631592,0.8492646813392639,0.7941176295280457
130,0.3612336218357086,0.845588207244873,0.7941176295280457
131,0.3607998788356781,0.8492646813392639,0.7941176295280457
132,0.36044296622276306,0.8492646813392639,0.7941176295280457
133,0.3599981367588043,0.8492646813392639,0.7941176295280457
134,0.3594110906124115,0.8529411554336548,0.7941176295280457
135,0.3588196039199829,0.8529411554336548,0.7941176295280457
136,0.3583873212337494,0.8529411554336548,0.7941176295280457
137,0.3578445017337799,0.8566176295280457,0.7941176295280457
138,0.3573746979236603,0.8492646813392639,0.7941176295280457
139,0.3569701611995697,0.8492646813392639,0.7941176295280457
140,0.35663366317749023,0.8492646813392639,0.7941176295280457
141,0.35625624656677246,0.8492646813392639,0.7941176295280457
142,0.35585102438926697,0.845588207244873,0.7941176295280457
143,0.3554726243019104,0.8492646813392639,0.7941176295280457
144,0.3551369309425354,0.845588207244873,0.7941176295280457
145,0.35478129982948303,0.8492646813392639,0.7941176295280457
146,0.35438138246536255,0.8492646813392639,0.7941176295280457
147,0.353850781917572,0.845588207244873,0.7941176295280457
148,0.35358357429504395,0.845588207244873,0.7941176295280457
149,0.35346949100494385,0.845588207244873,0.7941176295280457
150,0.3531929850578308,0.845588207244873,0.7941176295280457
151,0.35273557901382446,0.845588207244873,0.7941176295280457
152,0.3522287607192993,0.845588207244873,0.7941176295280457
153,0.35204166173934937,0.845588207244873,0.7941176295280457
154,0.3517518937587738,0.845588207244873,0.7941176295280457
155,0.3514283299446106,0.845588207244873,0.7941176295280457
156,0.3511427044868469,0.8492646813392639,0.7941176295280457
157,0.3509243428707123,0.8492646813392639,0.7941176295280457
158,0.35059982538223267,0.845588207244873,0.7941176295280457
159,0.3502112925052643,0.845588207244873,0.7941176295280457
160,0.34996864199638367,0.845588207244873,0.7941176295280457
161,0.34965333342552185,0.845588207244873,0.7941176295280457
162,0.3493700623512268,0.845588207244873,0.7941176295280457
163,0.34914731979370117,0.845588207244873,0.7941176295280457
164,0.3488379120826721,0.845588207244873,0.7941176295280457
165,0.3485681116580963,0.845588207244873,0.7941176295280457
166,0.34831640124320984,0.841911792755127,0.7941176295280457
167,0.3479746878147125,0.841911792755127,0.7941176295280457
168,0.34778162837028503,0.841911792755127,0.7941176295280457
169,0.3475319743156433,0.845588207244873,0.7941176295280457
170,0.34718969464302063,0.8492646813392639,0.7941176295280457
171,0.3469751477241516,0.8492646813392639,0.7941176295280457
172,0.34676533937454224,0.8492646813392639,0.7941176295280457
173,0.3464489281177521,0.8492646813392639,0.7941176295280457
174,0.3460947871208191,0.845588207244873,0.7941176295280457
175,0.3458632826805115,0.8492646813392639,0.7941176295280457
176,0.3455647826194763,0.8529411554336548,0.7941176295280457
177,0.34532180428504944,0.8529411554336548,0.7941176295280457
178,0.3450733423233032,0.8529411554336548,0.7941176295280457
179,0.3448212444782257,0.8566176295280457,0.7941176295280457
180,0.34461531043052673,0.8566176295280457,0.7941176295280457
