epoch,train_loss,train_acc,test_acc
1,784.052734375,0.6102941036224365,0.6617646813392639
2,610.4153442382812,0.6102941036224365,0.6617646813392639
3,559.92333984375,0.6102941036224365,0.6617646813392639
4,248.66595458984375,0.40441176295280457,0.36764705181121826
5,176.2065887451172,0.4007352888584137,0.3529411852359772
6,227.71456909179688,0.529411792755127,0.47058823704719543
7,65.48991394042969,0.6139705777168274,0.6764705777168274
8,118.37516021728516,0.6102941036224365,0.6617646813392639
9,165.14224243164062,0.6139705777168274,0.6764705777168274
10,125.13276672363281,0.6213235259056091,0.6911764740943909
11,38.604522705078125,0.4375,0.44117647409439087
12,111.83833312988281,0.4264705777168274,0.44117647409439087
13,111.87059020996094,0.5882353186607361,0.5735294222831726
14,36.69858169555664,0.6360294222831726,0.720588207244873
15,54.337257385253906,0.625,0.6911764740943909
16,82.89310455322266,0.6286764740943909,0.6911764740943909
17,72.23387908935547,0.6507353186607361,0.720588207244873
18,34.50432205200195,0.591911792755127,0.6176470518112183
19,25.975345611572266,0.46691176295280457,0.4852941036224365
20,53.75398635864258,0.49264705181121826,0.5882353186607361
21,40.44548034667969,0.720588207244873,0.6617646813392639
22,13.653318405151367,0.6433823704719543,0.720588207244873
23,29.036216735839844,0.6360294222831726,0.7058823704719543
24,37.12477111816406,0.654411792755127,0.720588207244873
25,24.9234561920166,0.716911792755127,0.75
26,8.748590469360352,0.4852941036224365,0.5588235259056091
27,23.532276153564453,0.48161765933036804,0.5147058963775635
28,25.20982551574707,0.720588207244873,0.7647058963775635
29,7.943114280700684,0.6911764740943909,0.75
30,13.85214900970459,0.6470588445663452,0.720588207244873
31,20.697830200195312,0.6875,0.75
32,13.730843544006348,0.7573529481887817,0.7352941036224365
33,5.276600360870361,0.5404411554336548,0.6029411554336548
34,14.780261039733887,0.5551470518112183,0.6470588445663452
35,12.523992538452148,0.779411792755127,0.7941176295280457
36,4.900476932525635,0.716911792755127,0.779411792755127
37,10.210935592651367,0.7132353186607361,0.7647058963775635
38,11.10260009765625,0.7904411554336548,0.7941176295280457
39,5.681917190551758,0.658088207244873,0.7352941036224365
40,5.7016143798828125,0.591911792755127,0.6323529481887817
41,8.915387153625488,0.7316176295280457,0.7647058963775635
42,3.9614500999450684,0.7647058963775635,0.8088235259056091
43,5.573678016662598,0.7463235259056091,0.7647058963775635
44,7.131728172302246,0.7941176295280457,0.7941176295280457
45,4.289021015167236,0.716911792755127,0.7647058963775635
46,4.3178815841674805,0.6617646813392639,0.6617646813392639
47,5.884365081787109,0.7536764740943909,0.779411792755127
48,3.2010369300842285,0.8014705777168274,0.7941176295280457
49,4.425235748291016,0.7867646813392639,0.7941176295280457
50,4.927711486816406,0.8051470518112183,0.7647058963775635
51,3.1001927852630615,0.6764705777168274,0.7352941036224365
52,4.1789703369140625,0.6801470518112183,0.720588207244873
53,3.6876914501190186,0.8088235259056091,0.7941176295280457
54,3.0786139965057373,0.7904411554336548,0.7647058963775635
55,4.183034896850586,0.8088235259056091,0.7941176295280457
56,3.008051872253418,0.7095588445663452,0.7058823704719543
57,3.0913541316986084,0.6875,0.7058823704719543
58,3.1745502948760986,0.8088235259056091,0.779411792755127
59,2.5410993099212646,0.8088235259056091,0.7647058963775635
60,3.244497776031494,0.7977941036224365,0.779411792755127
61,2.454882860183716,0.7389705777168274,0.75
62,2.75551438331604,0.75,0.75
63,2.5813534259796143,0.8125,0.7647058963775635
64,2.3227286338806152,0.8125,0.7647058963775635
65,2.4694387912750244,0.75,0.7647058963775635
66,2.084904193878174,0.75,0.75
67,2.262908935546875,0.7941176295280457,0.779411792755127
68,1.9706685543060303,0.7977941036224365,0.779411792755127
69,2.1385231018066406,0.7647058963775635,0.75
70,1.822679877281189,0.7352941036224365,0.7647058963775635
71,2.016967535018921,0.7977941036224365,0.779411792755127
72,1.7667768001556396,0.7867646813392639,0.7941176295280457
73,1.822110891342163,0.7389705777168274,0.7941176295280457
74,1.761752724647522,0.7647058963775635,0.779411792755127
75,1.6712251901626587,0.8014705777168274,0.779411792755127
76,1.7154366970062256,0.8014705777168274,0.7647058963775635
77,1.5371308326721191,0.7463235259056091,0.7941176295280457
78,1.6456115245819092,0.7904411554336548,0.779411792755127
79,1.474206805229187,0.8014705777168274,0.779411792755127
80,1.4886046648025513,0.7683823704719543,0.779411792755127
81,1.4756760597229004,0.7977941036224365,0.75
82,1.3561458587646484,0.8088235259056091,0.7941176295280457
83,1.3809847831726074,0.783088207244873,0.779411792755127
84,1.324791669845581,0.7977941036224365,0.7647058963775635
85,1.2625181674957275,0.8125,0.7941176295280457
86,1.2748740911483765,0.8014705777168274,0.779411792755127
87,1.214622139930725,0.8088235259056091,0.779411792755127
88,1.1632362604141235,0.7867646813392639,0.7647058963775635
89,1.1676816940307617,0.7904411554336548,0.7647058963775635
90,1.1283279657363892,0.8014705777168274,0.7941176295280457
91,1.078147053718567,0.8088235259056091,0.8088235259056091
92,1.0614649057388306,0.8198529481887817,0.7647058963775635
93,1.0454734563827515,0.7904411554336548,0.7941176295280457
94,1.0284028053283691,0.8125,0.8088235259056091
95,0.9898671507835388,0.8125,0.8235294222831726
96,0.9573997259140015,0.8088235259056091,0.8235294222831726
97,0.9365655183792114,0.8198529481887817,0.7941176295280457
98,0.9243934750556946,0.7904411554336548,0.8382353186607361
99,0.9254577159881592,0.8014705777168274,0.7647058963775635
100,0.9383790493011475,0.8088235259056091,0.8088235259056091
101,0.9938860535621643,0.7610294222831726,0.75
102,1.0408378839492798,0.779411792755127,0.7647058963775635
103,1.1269410848617554,0.7536764740943909,0.7647058963775635
104,1.0732769966125488,0.7941176295280457,0.7941176295280457
105,1.0370359420776367,0.7757353186607361,0.75
106,0.9375830292701721,0.8051470518112183,0.8088235259056091
107,0.873058557510376,0.7941176295280457,0.720588207244873
108,0.8437461853027344,0.8125,0.7941176295280457
109,0.8386013507843018,0.783088207244873,0.720588207244873
110,0.8664851784706116,0.8014705777168274,0.7352941036224365
111,0.9418051242828369,0.5147058963775635,0.4264705777168274
112,6.393305778503418,0.625,0.6764705777168274
113,9.087034225463867,0.6433823704719543,0.6911764740943909
114,6.927486419677734,0.5441176295280457,0.529411792755127
115,4.216962814331055,0.5477941036224365,0.5588235259056091
116,3.952404737472534,0.6727941036224365,0.7058823704719543
117,5.344486713409424,0.6691176295280457,0.7058823704719543
118,5.862266540527344,0.7757353186607361,0.6911764740943909
119,1.4094467163085938,0.5404411554336548,0.4852941036224365
120,4.713407516479492,0.75,0.7352941036224365
121,1.7091593742370605,0.716911792755127,0.7352941036224365
122,3.3051679134368896,0.7904411554336548,0.779411792755127
123,1.3713867664337158,0.6360294222831726,0.5588235259056091
124,3.2126965522766113,0.7683823704719543,0.8088235259056091
125,1.269010305404663,0.7352941036224365,0.7352941036224365
126,2.6434121131896973,0.7610294222831726,0.7647058963775635
127,1.8804665803909302,0.7022058963775635,0.5735294222831726
128,2.157616376876831,0.7352941036224365,0.6617646813392639
129,1.685328483581543,0.7647058963775635,0.75
130,1.7787686586380005,0.7647058963775635,0.720588207244873
131,1.8053181171417236,0.7610294222831726,0.779411792755127
132,1.351345181465149,0.7242646813392639,0.7058823704719543
133,1.7531824111938477,0.8088235259056091,0.779411792755127
134,1.1497191190719604,0.7757353186607361,0.720588207244873
135,1.501612663269043,0.7867646813392639,0.8088235259056091
136,1.0359554290771484,0.75,0.7352941036224365
137,1.3383829593658447,0.8088235259056091,0.75
138,1.0399657487869263,0.8051470518112183,0.75
139,1.1384496688842773,0.7610294222831726,0.779411792755127
140,1.0481293201446533,0.7683823704719543,0.779411792755127
141,0.9649767279624939,0.7941176295280457,0.75
142,1.0601986646652222,0.7977941036224365,0.75
143,0.8549880981445312,0.7610294222831726,0.7352941036224365
144,1.0744566917419434,0.8014705777168274,0.7647058963775635
145,0.7755991220474243,0.8161764740943909,0.7647058963775635
146,0.9566934108734131,0.7867646813392639,0.75
147,0.7648597359657288,0.779411792755127,0.75
148,0.8648874163627625,0.8161764740943909,0.7647058963775635
149,0.7934716939926147,0.8014705777168274,0.7647058963775635
150,0.751550555229187,0.779411792755127,0.720588207244873
151,0.8152891993522644,0.7977941036224365,0.75
152,0.6558730006217957,0.8235294222831726,0.75
153,0.7453470826148987,0.7757353186607361,0.75
154,0.6784502267837524,0.8051470518112183,0.7647058963775635
155,0.6231762170791626,0.783088207244873,0.7647058963775635
156,0.6800495386123657,0.8125,0.7647058963775635
157,0.617597222328186,0.7904411554336548,0.75
158,0.5854791402816772,0.8125,0.7647058963775635
159,0.6175093650817871,0.7941176295280457,0.720588207244873
160,0.5815329551696777,0.783088207244873,0.7352941036224365
161,0.5523763298988342,0.7757353186607361,0.75
162,0.5541403293609619,0.8051470518112183,0.720588207244873
163,0.549084484577179,0.8161764740943909,0.7352941036224365
164,0.5402397513389587,0.7867646813392639,0.720588207244873
165,0.5100865364074707,0.8051470518112183,0.720588207244873
166,0.5003634691238403,0.7720588445663452,0.75
167,0.507448673248291,0.8125,0.6764705777168274
168,0.508705198764801,0.8161764740943909,0.7647058963775635
169,0.5324527025222778,0.783088207244873,0.6617646813392639
